time,variable,value,latitude,longitude,provider
2025-08-16T09:00:00Z,temperature_2m,26.4,52.2297,21.0122,visualcrossing
2025-08-16T09:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T09:00:00Z,wind_speed_10m,3.611111111111111,52.2297,21.0122,visualcrossing
2025-08-16T09:00:00Z,wind_direction_10m,295.5,52.2297,21.0122,visualcrossing
2025-08-16T10:00:00Z,temperature_2m,27.3,52.2297,21.0122,visualcrossing
2025-08-16T10:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T10:00:00Z,wind_speed_10m,4.111111111111112,52.2297,21.0122,visualcrossing
2025-08-16T10:00:00Z,wind_direction_10m,292.4,52.2297,21.0122,visualcrossing
2025-08-16T11:00:00Z,temperature_2m,27.6,52.2297,21.0122,visualcrossing
2025-08-16T11:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T11:00:00Z,wind_speed_10m,4.388888888888889,52.2297,21.0122,visualcrossing
2025-08-16T11:00:00Z,wind_direction_10m,299.3,52.2297,21.0122,visualcrossing
2025-08-16T12:00:00Z,temperature_2m,27.7,52.2297,21.0122,visualcrossing
2025-08-16T12:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T12:00:00Z,wind_speed_10m,4.388888888888889,52.2297,21.0122,visualcrossing
2025-08-16T12:00:00Z,wind_direction_10m,302.2,52.2297,21.0122,visualcrossing
2025-08-16T13:00:00Z,temperature_2m,27.8,52.2297,21.0122,visualcrossing
2025-08-16T13:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T13:00:00Z,wind_speed_10m,4.194444444444445,52.2297,21.0122,visualcrossing
2025-08-16T13:00:00Z,wind_direction_10m,305.9,52.2297,21.0122,visualcrossing
2025-08-16T14:00:00Z,temperature_2m,27.9,52.2297,21.0122,visualcrossing
2025-08-16T14:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T14:00:00Z,wind_speed_10m,4.388888888888889,52.2297,21.0122,visualcrossing
2025-08-16T14:00:00Z,wind_direction_10m,307.4,52.2297,21.0122,visualcrossing
2025-08-16T15:00:00Z,temperature_2m,27.7,52.2297,21.0122,visualcrossing
2025-08-16T15:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T15:00:00Z,wind_speed_10m,4.194444444444445,52.2297,21.0122,visualcrossing
2025-08-16T15:00:00Z,wind_direction_10m,306.1,52.2297,21.0122,visualcrossing
2025-08-16T16:00:00Z,temperature_2m,26.9,52.2297,21.0122,visualcrossing
2025-08-16T16:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T16:00:00Z,wind_speed_10m,4.111111111111112,52.2297,21.0122,visualcrossing
2025-08-16T16:00:00Z,wind_direction_10m,309.4,52.2297,21.0122,visualcrossing
2025-08-16T17:00:00Z,temperature_2m,25.8,52.2297,21.0122,visualcrossing
2025-08-16T17:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T17:00:00Z,wind_speed_10m,3.8055555555555554,52.2297,21.0122,visualcrossing
2025-08-16T17:00:00Z,wind_direction_10m,314.3,52.2297,21.0122,visualcrossing
2025-08-16T18:00:00Z,temperature_2m,24.1,52.2297,21.0122,visualcrossing
2025-08-16T18:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T18:00:00Z,wind_speed_10m,3.0,52.2297,21.0122,visualcrossing
2025-08-16T18:00:00Z,wind_direction_10m,328.7,52.2297,21.0122,visualcrossing
2025-08-16T19:00:00Z,temperature_2m,22.8,52.2297,21.0122,visualcrossing
2025-08-16T19:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T19:00:00Z,wind_speed_10m,2.8055555555555554,52.2297,21.0122,visualcrossing
2025-08-16T19:00:00Z,wind_direction_10m,348.7,52.2297,21.0122,visualcrossing
2025-08-16T20:00:00Z,temperature_2m,21.3,52.2297,21.0122,visualcrossing
2025-08-16T20:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T20:00:00Z,wind_speed_10m,2.694444444444444,52.2297,21.0122,visualcrossing
2025-08-16T20:00:00Z,wind_direction_10m,342.7,52.2297,21.0122,visualcrossing
2025-08-16T21:00:00Z,temperature_2m,19.6,52.2297,21.0122,visualcrossing
2025-08-16T21:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T21:00:00Z,wind_speed_10m,2.8055555555555554,52.2297,21.0122,visualcrossing
2025-08-16T21:00:00Z,wind_direction_10m,351.0,52.2297,21.0122,visualcrossing
